Comparing 18_45_thrdscan.txt and 18_50_thrdscan.txt:

There are 758 changes in the threads.
There are 173 New Threads.
There are 258 Terminated Threads.
There are 264 distinct TIDs that have changed.
Key change counts:
  Offset: 230
  PID: 226
  CreateTime: 230
  ExitTime: 42
  StartAddress: 30

(196, 'Changed Offset', '0xa0851a86d080', '0xa08517eb2080')
(3864, 'New Thread', {'Offset': '0xa0851accf080', 'PID': 7536, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:48.000000 ', 'ExitTime': '-'})
(3968, 'New Thread', {'Offset': '0xa0851a960080', 'PID': 6968, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:00.000000 ', 'ExitTime': '-'})
(4012, 'New Thread', {'Offset': '0xa08516e14080', 'PID': 940, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:28.000000 ', 'ExitTime': '-'})
(4040, 'New Thread', {'Offset': '0xa0851b4c4080', 'PID': 3404, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:47.000000 ', 'ExitTime': '-'})
(4104, 'New Thread', {'Offset': '0xa0851afb8080', 'PID': 1712, 'StartAddress': '0xf800752dfe80', 'CreateTime': '2024-06-11 16:49:44.000000 ', 'ExitTime': '-'})
(4136, 'New Thread', {'Offset': '0xa0851b698040', 'PID': 700, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:48:49.000000 ', 'ExitTime': '-'})
(4156, 'New Thread', {'Offset': '0xa0851a864040', 'PID': 3028, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:27.000000 ', 'ExitTime': '-'})
(4196, 'New Thread', {'Offset': '0xa0851baed040', 'PID': 6288, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:37.000000 ', 'ExitTime': '-'})
(4232, 'New Thread', {'Offset': '0xa0851b9d8080', 'PID': 7536, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:48.000000 ', 'ExitTime': '-'})
(4320, 'New Thread', {'Offset': '0xa0851a930080', 'PID': 6820, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:43.000000 ', 'ExitTime': '-'})
(4332, 'New Thread', {'Offset': '0xa0851b51f080', 'PID': 6576, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:19.000000 ', 'ExitTime': '2024-06-11 16:50:19.000000 '})
(4348, 'New Thread', {'Offset': '0xa0851aec3080', 'PID': 2584, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:15.000000 ', 'ExitTime': '-'})
(4360, 'New Thread', {'Offset': '0xa0851b01f080', 'PID': 5100, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:49.000000 ', 'ExitTime': '-'})
(4380, 'New Thread', {'Offset': '0xa0851b049080', 'PID': 1564, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:51:10.000000 ', 'ExitTime': '-'})
(4392, 'New Thread', {'Offset': '0xa0851b516080', 'PID': 1712, 'StartAddress': '0xf80075359900', 'CreateTime': '2024-06-11 16:50:06.000000 ', 'ExitTime': '-'})
(4416, 'New Thread', {'Offset': '0xa0851c1c70c0', 'PID': 5932, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:12.000000 ', 'ExitTime': '-'})
(4448, 'New Thread', {'Offset': '0xa0851a808040', 'PID': 3860, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:58.000000 ', 'ExitTime': '-'})
(4648, 'New Thread', {'Offset': '0xa0851aa37080', 'PID': 1268, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:48.000000 ', 'ExitTime': '-'})
(4676, 'New Thread', {'Offset': '0xa0851a160040', 'PID': 1448, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:12.000000 ', 'ExitTime': '-'})
(4844, 'New Thread', {'Offset': '0xa0851b0f5080', 'PID': 1712, 'StartAddress': '0xf80075359900', 'CreateTime': '2024-06-11 16:49:34.000000 ', 'ExitTime': '-'})
(4860, 'New Thread', {'Offset': '0xa0851a869080', 'PID': 3028, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:25.000000 ', 'ExitTime': '-'})
(4936, 'New Thread', {'Offset': '0xa0851ae32080', 'PID': 7536, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:48.000000 ', 'ExitTime': '-'})
(4984, 'New Thread', {'Offset': '0xa0851aee4080', 'PID': 5612, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:11.000000 ', 'ExitTime': '-'})
(5008, 'New Thread', {'Offset': '0xa08516d3f080', 'PID': 3556, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:37.000000 ', 'ExitTime': '-'})
(5032, 'New Thread', {'Offset': '0xa0851a546040', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:51.000000 ', 'ExitTime': '-'})
(5072, 'New Thread', {'Offset': '0xa0851558d080', 'PID': 5612, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:14.000000 ', 'ExitTime': '-'})
(5092, 'New Thread', {'Offset': '0xa08516cc9080', 'PID': 4644, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:09.000000 ', 'ExitTime': '-'})
(5096, 'New Thread', {'Offset': '0xa0851a692040', 'PID': 7968, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:23.000000 ', 'ExitTime': '-'})
(5116, 'New Thread', {'Offset': '0xa0851a25a080', 'PID': 3888, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:22.000000 ', 'ExitTime': '-'})
(5124, 'New Thread', {'Offset': '0xa0851bf0d080', 'PID': 1712, 'StartAddress': '0xf800752dfe80', 'CreateTime': '2024-06-11 16:49:34.000000 ', 'ExitTime': '-'})
(5168, 'New Thread', {'Offset': '0xa0851a283080', 'PID': 940, 'StartAddress': '0xcb09616f8ac0', 'CreateTime': '2024-06-11 16:51:58.000000 ', 'ExitTime': '-'})
(5192, 'New Thread', {'Offset': '0xa0851b63d080', 'PID': 7956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:45.000000 ', 'ExitTime': '-'})
(5196, 'New Thread', {'Offset': '0xa0851bd6d080', 'PID': 1712, 'StartAddress': '0xf800752dfe80', 'CreateTime': '2024-06-11 16:50:06.000000 ', 'ExitTime': '-'})
(5236, 'New Thread', {'Offset': '0xa08517ebe080', 'PID': 668, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:09.000000 ', 'ExitTime': '-'})
(5272, 'New Thread', {'Offset': '0xa0851bf19080', 'PID': 6968, 'StartAddress': '0xcb0963861a80', 'CreateTime': '2024-06-11 16:50:00.000000 ', 'ExitTime': '-'})
(5504, 'New Thread', {'Offset': '0xa0851b04f040', 'PID': 7520, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:51:26.000000 ', 'ExitTime': '-'})
(5512, 'New Thread', {'Offset': '0xa0851a6ed080', 'PID': 5612, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:11.000000 ', 'ExitTime': '-'})
(5548, 'New Thread', {'Offset': '0xa0851a353080', 'PID': 7520, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:09.000000 ', 'ExitTime': '-'})
(5588, 'New Thread', {'Offset': '0xa0851bd5e080', 'PID': 1036, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:54.000000 ', 'ExitTime': '-'})
(5620, 'New Thread', {'Offset': '0xa08516fa6040', 'PID': 3200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:46.000000 ', 'ExitTime': '-'})
(5684, 'New Thread', {'Offset': '0xa0851a80d040', 'PID': 940, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:24.000000 ', 'ExitTime': '-'})
(5688, 'New Thread', {'Offset': '0xa0851b8a6040', 'PID': 3404, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:47.000000 ', 'ExitTime': '-'})
(5828, 'New Thread', {'Offset': '0xa0851aa3e080', 'PID': 1584, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:09.000000 ', 'ExitTime': '-'})
(5840, 'New Thread', {'Offset': '0xa0851b530040', 'PID': 3200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:05.000000 ', 'ExitTime': '-'})
(5876, 'New Thread', {'Offset': '0xa0851b8d22c0', 'PID': 4644, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:09.000000 ', 'ExitTime': '-'})
(5892, 'New Thread', {'Offset': '0xa0851be8d080', 'PID': 3732, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:17.000000 ', 'ExitTime': '-'})
(5920, 'New Thread', {'Offset': '0xa08516fa1080', 'PID': 4376, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:51:56.000000 ', 'ExitTime': '-'})
(6168, 'New Thread', {'Offset': '0xa08516f1d080', 'PID': 3828, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:51:09.000000 ', 'ExitTime': '-'})
(6176, 'New Thread', {'Offset': '0xa0851abc9080', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:44.000000 ', 'ExitTime': '-'})
(6328, 'New Thread', {'Offset': '0xa0851b538080', 'PID': 2896, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:00.000000 ', 'ExitTime': '-'})
(6364, 'New Thread', {'Offset': '0xa08517ebf080', 'PID': 6048, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:40.000000 ', 'ExitTime': '-'})
(6368, 'New Thread', {'Offset': '0xa0851a965080', 'PID': 4364, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:25.000000 ', 'ExitTime': '-'})
(6428, 'New Thread', {'Offset': '0xa0851b3dc080', 'PID': 1048, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:07.000000 ', 'ExitTime': '-'})
(6440, 'New Thread', {'Offset': '0xa0851b9f1080', 'PID': 5440, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:36.000000 ', 'ExitTime': '-'})
(6444, 'New Thread', {'Offset': '0xa0851ba1c080', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:44.000000 ', 'ExitTime': '-'})
(6464, 'New Thread', {'Offset': '0xa08516d1e080', 'PID': 2484, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:39.000000 ', 'ExitTime': '-'})
(6496, 'New Thread', {'Offset': '0xa0851a0ce040', 'PID': 4908, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:22.000000 ', 'ExitTime': '-'})
(6584, 'New Thread', {'Offset': '0xa0851bd98080', 'PID': 2140, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:07.000000 ', 'ExitTime': '-'})
(6596, 'New Thread', {'Offset': '0xa0851bcc9080', 'PID': 6576, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:19.000000 ', 'ExitTime': '2024-06-11 16:50:19.000000 '})
(6644, 'New Thread', {'Offset': '0xa0851c26d080', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:03.000000 ', 'ExitTime': '-'})
(6656, 'New Thread', {'Offset': '0xa0851bbaf080', 'PID': 6968, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:09.000000 ', 'ExitTime': '-'})
(6664, 'New Thread', {'Offset': '0xa0851b694080', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:03.000000 ', 'ExitTime': '-'})
(6668, 'New Thread', {'Offset': '0xa0851b6f5040', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:44.000000 ', 'ExitTime': '-'})
(6732, 'New Thread', {'Offset': '0xa0851b2aa080', 'PID': 6968, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:00.000000 ', 'ExitTime': '-'})
(6764, 'New Thread', {'Offset': '0xa0851a31f040', 'PID': 856, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:06.000000 ', 'ExitTime': '-'})
(6772, 'New Thread', {'Offset': '0xa08517e85080', 'PID': 1332, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:51:29.000000 ', 'ExitTime': '-'})
(6796, 'New Thread', {'Offset': '0xa0851aea5380', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:51.000000 ', 'ExitTime': '-'})
(6884, 'New Thread', {'Offset': '0xa08515588080', 'PID': 3160, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:51:19.000000 ', 'ExitTime': '-'})
(6888, 'New Thread', {'Offset': '0xa0851aad1080', 'PID': 5676, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:35.000000 ', 'ExitTime': '-'})
(6904, 'New Thread', {'Offset': '0xa0851b3bf080', 'PID': 7956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:06.000000 ', 'ExitTime': '-'})
(6928, 'New Thread', {'Offset': '0xa0851bea4080', 'PID': 3056, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:20.000000 ', 'ExitTime': '-'})
(6932, 'New Thread', {'Offset': '0xa0851b4b5080', 'PID': 6240, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:19.000000 ', 'ExitTime': '-'})
(6988, 'New Thread', {'Offset': '0xa0851a963040', 'PID': 8164, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:05.000000 ', 'ExitTime': '-'})
(7112, 'New Thread', {'Offset': '0xa0851b9db040', 'PID': 2888, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:20.000000 ', 'ExitTime': '-'})
(7180, 'New Thread', {'Offset': '0xa0851a69d080', 'PID': 2072, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:06.000000 ', 'ExitTime': '-'})
(7216, 'New Thread', {'Offset': '0xa0851a31a080', 'PID': 6700, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:42.000000 ', 'ExitTime': '-'})
(7228, 'New Thread', {'Offset': '0xa0851b01d080', 'PID': 6564, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:19.000000 ', 'ExitTime': '-'})
(7260, 'New Thread', {'Offset': '0xa0851a40e080', 'PID': 3860, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:30.000000 ', 'ExitTime': '2024-06-11 16:54:30.000000 '})
(7372, 'New Thread', {'Offset': '0xa0851abbe040', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:16.000000 ', 'ExitTime': '-'})
(7392, 'New Thread', {'Offset': '0xa0851b1ab080', 'PID': 3888, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:26.000000 ', 'ExitTime': '-'})
(7404, 'New Thread', {'Offset': '0xa08517e05080', 'PID': 1848, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:11.000000 ', 'ExitTime': '-'})
(7416, 'New Thread', {'Offset': '0xa0851aee7080', 'PID': 1712, 'StartAddress': '0xf800752e4350', 'CreateTime': '2024-06-11 16:49:44.000000 ', 'ExitTime': '-'})
(7432, 'New Thread', {'Offset': '0xa0851baf5080', 'PID': 7536, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:48.000000 ', 'ExitTime': '-'})
(7460, 'New Thread', {'Offset': '0xa0851b9f3080', 'PID': 7536, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:48.000000 ', 'ExitTime': '-'})
(7468, 'New Thread', {'Offset': '0xa0851c26b080', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:03.000000 ', 'ExitTime': '-'})
(7560, 'New Thread', {'Offset': '0xa0851559e080', 'PID': 7536, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:07.000000 ', 'ExitTime': '-'})
(7580, 'New Thread', {'Offset': '0xa0851a68b080', 'PID': 6648, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:51.000000 ', 'ExitTime': '-'})
(7584, 'New Thread', {'Offset': '0xa0851baf4080', 'PID': 7520, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:32.000000 ', 'ExitTime': '-'})
(7612, 'New Thread', {'Offset': '0xa0851d139080', 'PID': 6968, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:00.000000 ', 'ExitTime': '-'})
(7656, 'New Thread', {'Offset': '0xa0851ca82080', 'PID': 2904, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:38.000000 ', 'ExitTime': '-'})
(7660, 'New Thread', {'Offset': '0xa0851be8c080', 'PID': 1184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:07.000000 ', 'ExitTime': '-'})
(7728, 'New Thread', {'Offset': '0xa0851a474080', 'PID': 2440, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:54:13.000000 ', 'ExitTime': '-'})
(7856, 'New Thread', {'Offset': '0xa08516e87080', 'PID': 7900, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:55.000000 ', 'ExitTime': '-'})
(7880, 'New Thread', {'Offset': '0xa0851b7cc080', 'PID': 4956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:18.000000 ', 'ExitTime': '-'})
(7920, 'New Thread', {'Offset': '0xa0851bd81080', 'PID': 7956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:06.000000 ', 'ExitTime': '-'})
(7936, 'New Thread', {'Offset': '0xa0851a320080', 'PID': 7536, 'StartAddress': '0xcb09647bba00', 'CreateTime': '2024-06-11 16:49:48.000000 ', 'ExitTime': '-'})
(7980, 'New Thread', {'Offset': '0xa0851ba09040', 'PID': 3200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:27.000000 ', 'ExitTime': '-'})
(8008, 'New Thread', {'Offset': '0xa0851addb080', 'PID': 1996, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:10.000000 ', 'ExitTime': '-'})
(8024, 'New Thread', {'Offset': '0xa0851b7ac080', 'PID': 3732, 'StartAddress': '0xcb096385d460', 'CreateTime': '2024-06-11 16:49:17.000000 ', 'ExitTime': '-'})
(8040, 'New Thread', {'Offset': '0xa0851b0d93c0', 'PID': 4168, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:40.000000 ', 'ExitTime': '-'})
(8092, 'New Thread', {'Offset': '0xa0851cfa1040', 'PID': 6576, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:53:25.000000 ', 'ExitTime': '-'})
(8100, 'New Thread', {'Offset': '0xa0851bccd080', 'PID': 6576, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:50:19.000000 ', 'ExitTime': '-'})
(8128, 'New Thread', {'Offset': '0xa0851bbef080', 'PID': 1712, 'StartAddress': '0xf800752dfe80', 'CreateTime': '2024-06-11 16:49:34.000000 ', 'ExitTime': '-'})
(8156, 'New Thread', {'Offset': '0xa0851b2d5080', 'PID': 372, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:52:07.000000 ', 'ExitTime': '-'})
(3584, 'Terminated Thread', {'Offset': '0xa0851a2330c0', 'PID': 3828, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:32.000000 ', 'ExitTime': '-'})
(4608, 'Terminated Thread', {'Offset': '0xa0851ae31080', 'PID': 8164, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:45:36.000000 ', 'ExitTime': '-'})
(1540, 'Terminated Thread', {'Offset': '0xa0851a267080', 'PID': 7968, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:12.000000 ', 'ExitTime': '-'})
(2052, 'Terminated Thread', {'Offset': '0xa0851adcd040', 'PID': 844, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:37.000000 ', 'ExitTime': '-'})
(4100, 'Terminated Thread', {'Offset': '0xa0851b6f5040', 'PID': 668, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:46:20.000000 ', 'ExitTime': '-'})
(7172, 'Terminated Thread', {'Offset': '0xa0851b9f3080', 'PID': 3200, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:52.000000 ', 'ExitTime': '-'})
(4616, 'Terminated Thread', {'Offset': '0xa0851aeb2080', 'PID': 2484, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:16.000000 ', 'ExitTime': '-'})
(5128, 'Terminated Thread', {'Offset': '0xa08515e09080', 'PID': 6576, 'StartAddress': '0xa08515e094c8', 'CreateTime': '2024-06-11 16:47:21.000000 ', 'ExitTime': '-'})
(5644, 'Terminated Thread', {'Offset': '0xa08517eb2080', 'PID': 3860, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:06.000000 ', 'ExitTime': '-'})
(5648, 'Terminated Thread', {'Offset': '0xa0851bda0080', 'PID': 1436, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:54.000000 ', 'ExitTime': '-'})
(1044, 'Terminated Thread', {'Offset': '0xa0851a972080', 'PID': 4, 'StartAddress': '0xf800756b80c0', 'CreateTime': '2024-06-11 16:44:24.000000 ', 'ExitTime': '-'})
(6676, 'Terminated Thread', {'Offset': '0xa0851b6bd040', 'PID': 6456, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:49.000000 ', 'ExitTime': '-'})
(4636, 'Terminated Thread', {'Offset': '0xa0851abbc080', 'PID': 2904, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:10.000000 ', 'ExitTime': '2024-06-11 16:47:10.000000 '})
(5148, 'Terminated Thread', {'Offset': '0xa0851aea0080', 'PID': 2484, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:32.000000 ', 'ExitTime': '-'})
(544, 'Terminated Thread', {'Offset': '0xa08516f2c080', 'PID': 8184, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:45:09.000000 ', 'ExitTime': '-'})
(3104, 'Terminated Thread', {'Offset': '0xa0851a810080', 'PID': 2484, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:23.000000 ', 'ExitTime': '-'})
(3616, 'Terminated Thread', {'Offset': '0xa0851a72e080', 'PID': 3044, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:19.000000 ', 'ExitTime': '-'})
(7712, 'Terminated Thread', {'Offset': '0xa0851be8d080', 'PID': 5548, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:37.000000 ', 'ExitTime': '-'})
(2084, 'Terminated Thread', {'Offset': '0xa08515507080', 'PID': 2072, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:13.000000 ', 'ExitTime': '-'})
(6692, 'Terminated Thread', {'Offset': '0xa0851acdf080', 'PID': 1488, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:37.000000 ', 'ExitTime': '-'})
(2552, 'Terminated Thread', {'Offset': '0xa0851a2e1080', 'PID': 2484, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:15.000000 ', 'ExitTime': '-'})
(1068, 'Terminated Thread', {'Offset': '0xa0851bd86080', 'PID': 2584, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:37.000000 ', 'ExitTime': '-'})
(3628, 'Terminated Thread', {'Offset': '0xa0851a72c080', 'PID': 2712, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:19.000000 ', 'ExitTime': '-'})
(560, 'Terminated Thread', {'Offset': '0xa08516d1e080', 'PID': 4264, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:26.000000 ', 'ExitTime': '-'})
(4144, 'Terminated Thread', {'Offset': '0xa0851ae98040', 'PID': 4644, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:31.000000 ', 'ExitTime': '-'})
(4148, 'Terminated Thread', {'Offset': '0xa0851553e080', 'PID': 7988, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:13.000000 ', 'ExitTime': '-'})
(6708, 'Terminated Thread', {'Offset': '0xa0851b6b5080', 'PID': 6456, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:49.000000 ', 'ExitTime': '-'})
(1080, 'Terminated Thread', {'Offset': '0xa0851a974080', 'PID': 3144, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:24.000000 ', 'ExitTime': '-'})
(6200, 'Terminated Thread', {'Offset': '0xa0851bbb1080', 'PID': 5732, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:49.000000 ', 'ExitTime': '-'})
(7736, 'Terminated Thread', {'Offset': '0xa0851b648080', 'PID': 7660, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:45:02.000000 ', 'ExitTime': '-'})
(576, 'Terminated Thread', {'Offset': '0xa0851b6b2080', 'PID': 1868, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:47:37.000000 ', 'ExitTime': '-'})
(4164, 'Terminated Thread', {'Offset': '0xa0851aead080', 'PID': 4956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:30.000000 ', 'ExitTime': '-'})
(6212, 'Terminated Thread', {'Offset': '0xa0851b3bb080', 'PID': 4956, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:44:46.000000 ', 'ExitTime': '-'})
(6728, 'Terminated Thread', {'Offset': '0xa0851a95e080', 'PID': 7968, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:45:24.000000 ', 'ExitTime': '-'})
(5716, 'Terminated Thread', {'Offset': '0xa08517e60080', 'PID': 2544, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:41.000000 ', 'ExitTime': '2024-06-11 16:49:41.000000 '})
(7764, 'Terminated Thread', {'Offset': '0xa08517eb3040', 'PID': 4908, 'StartAddress': '0x7ffc932a2690', 'CreateTime': '2024-06-11 16:49:34.000000 ', 'ExitTime': '-'})
